"workerid","prime","target","accuracy","rt","responded","age","gender","ethnicity","expt"
"A1FUBGE9CHDHU6","b","threat",0,0,0,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","threat",1,472,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",1,352,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","threat",1,440,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",1,433,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","threat",0,424,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","neutral",0,440,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",1,487,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","threat",1,455,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","threat",1,431,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",0,0,0,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","neutral",0,0,0,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",0,0,0,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","threat",0,0,0,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","threat",1,87,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","threat",1,355,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","neutral",0,384,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","threat",0,327,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","threat",1,425,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",0,326,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","neutral",1,307,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","threat",1,441,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",0,399,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",1,376,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","threat",1,494,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",0,367,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","threat",0,295,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","threat",1,480,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","threat",1,381,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","threat",1,464,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","threat",1,416,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","neutral",1,470,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","threat",0,439,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","neutral",0,479,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",0,0,0,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","threat",1,488,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",1,456,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","neutral",0,0,0,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","threat",0,0,0,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","neutral",0,0,0,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","neutral",0,0,0,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","neutral",0,254,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","threat",1,409,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",1,351,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",1,392,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","threat",1,457,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",1,437,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","neutral",0,0,0,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","neutral",0,0,0,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","neutral",0,0,0,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","threat",0,331,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","w","threat",1,366,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","threat",0,0,0,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",1,495,1,"34","0","1","Face->Gun"
"A1FUBGE9CHDHU6","b","neutral",1,319,1,"34","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",1,312,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",1,371,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",1,219,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",1,298,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",0,272,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",0,231,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,0,0,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",1,421,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",0,367,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",0,387,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",0,393,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",0,296,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",1,464,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",1,404,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",1,233,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,373,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",1,222,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",1,278,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",0,467,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",1,485,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",1,370,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",0,0,0,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",1,356,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,347,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",0,455,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,319,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",0,315,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",1,315,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",1,465,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",0,0,0,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,0,0,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",1,233,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",0,60,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",1,127,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",0,298,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",0,298,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",1,374,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",0,260,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",1,143,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",0,424,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,156,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",1,159,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,139,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",1,159,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",1,179,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",1,133,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",0,95,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,219,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",1,36,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,43,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",1,260,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",1,139,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",0,0,0,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",1,246,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,77,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",0,93,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,105,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",1,231,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,27,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",1,9,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,32,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,65,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",0,110,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",1,87,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",1,23,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","neutral",1,46,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",0,34,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",1,4,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,0,0,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",0,226,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",0,369,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",0,355,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",1,98,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",1,153,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",0,498,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",1,127,1,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",0,0,0,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","neutral",0,0,0,"52","0","1","Face->Gun"
"A1HP506HGINWSV","w","threat",0,0,0,"52","0","1","Face->Gun"
"A1HP506HGINWSV","b","threat",0,0,0,"52","0","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",1,474,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",1,483,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",1,418,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",1,403,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",1,498,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",1,411,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",1,434,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",1,459,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",1,410,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",1,347,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",1,499,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",1,251,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",1,418,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",0,202,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",0,177,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",1,218,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",1,234,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",0,338,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",1,50,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",0,250,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",0,83,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",0,171,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",1,179,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",1,59,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",0,34,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",1,2,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",1,499,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",1,442,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",1,299,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",1,265,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",0,291,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",0,210,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",1,482,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",1,393,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",1,450,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",1,347,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",1,490,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",1,419,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",1,435,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",0,290,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",1,499,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",0,355,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",0,235,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",1,362,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",0,418,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",1,219,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",1,387,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",0,450,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",0,434,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",1,410,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",0,314,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",1,339,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",0,330,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",0,482,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",0,354,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",1,370,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",1,299,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",1,427,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",1,467,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",0,419,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","threat",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","neutral",0,419,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",0,0,0,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","w","neutral",0,291,1,"21","1","1","Face->Gun"
"A1JCFCPGEYT1L4","b","threat",0,339,1,"21","1","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",1,481,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",1,368,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",1,425,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",0,457,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",1,496,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",1,464,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",0,448,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",1,480,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",1,448,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",0,488,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",1,488,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",0,464,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",0,440,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",1,496,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",1,496,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",1,424,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",1,479,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",1,480,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",0,432,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",1,480,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",0,496,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",1,496,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",1,457,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",1,480,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",1,409,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",1,497,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",0,432,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",1,496,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",1,465,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",1,449,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",1,489,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",1,457,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",1,472,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",1,440,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",1,480,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",1,376,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",1,392,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",0,353,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",1,425,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",0,337,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",1,464,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",1,480,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","threat",1,488,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","b","neutral",0,416,1,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","threat",0,0,0,"26","0","1","Face->Gun"
"A1JKFMR6EGH99X","w","neutral",1,440,1,"26","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","neutral",1,399,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","threat",1,359,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","threat",0,430,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","threat",1,447,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","neutral",1,391,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","neutral",0,366,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","neutral",1,399,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","neutral",0,342,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","neutral",0,0,0,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","neutral",0,0,0,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","threat",0,126,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","threat",1,334,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","neutral",1,222,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","threat",1,294,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","threat",0,366,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","threat",1,445,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","threat",0,350,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","neutral",0,0,0,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","neutral",1,38,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","neutral",0,207,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","threat",1,455,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","threat",0,343,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","threat",1,439,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","neutral",1,352,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","threat",1,431,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","neutral",1,398,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","threat",1,358,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","neutral",1,333,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","threat",1,280,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","threat",0,277,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","neutral",1,326,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","neutral",1,390,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","neutral",1,431,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","neutral",0,0,0,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","threat",0,0,0,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","neutral",0,255,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","neutral",1,239,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","threat",0,310,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","b","threat",1,447,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","threat",1,399,1,"29","0","1","Face->Gun"
"A1KJV3S1EK7LUT","w","threat",1,350,1,"29","0","1","Face->Gun"
